symbol,sector,securityType,bidPrice,bidSize,askPrice,askSize,lastUpdated,lastSalePrice,lastSaleSize,lastSaleTime,volume
LBBBU,n/a,n/a,10.01,1000,11.05,1000,1657805406167,0.0,0,0,0
GSL-B,commercialservices,ps,20.16,100,30.3,100,1657805400818,0.0,0,0,0
DSP,n/a,n/a,4.94,133,5.54,100,1657809001158,5.09,10,1657808824357,360
ATOM,commercialservices,cs,9.34,100,10.19,200,1657809000906,10.08,5,1657808859648,216
TEKK,n/a,n/a,9.87,200,9.93,200,1657808825603,0.0,0,0,0
GBRG,n/a,n/a,8.12,100,10.17,100,1657805406526,0.0,0,0,0
UVIX,n/a,n/a,15.17,100,17.96,100,1657808982925,16.7,100,1657808092943,5190
PBTS,technologyservices,cs,0.7268,100,0.8748,100,1657808910072,0.795,300,1657806901273,300
PSPC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ESSA,finance,cs,15.09,100,18.06,100,1657806325248,16.66,21,1657807699666,100
OMFS,miscellaneous,et,29.93,103,32.48,500,1657809004375,32.47,100,1657808967394,223
MBOX,n/a,n/a,23.53,700,23.57,700,1657809006232,0.0,0,0,0
HOFV,consumerservices,cs,0.5704,100,0.6804,100,1657808965972,0.63,100,1657808965972,600
SLRC,finance,cs,14.18,100,14.21,239,1657808994572,14.21,26,1657808388128,257
PODD,healthtechnology,cs,206.55,101,242.76,115,1657809006520,224.31,100,1657808921507,3339
HDG,miscellaneous,et,41.64,100,49.55,100,1657808502657,0.0,0,0,0
ANGI,technologyservices,cs,4.3,100,4.31,600,1657809005240,4.3,12,1657808968651,22634
CEFS,miscellaneous,et,13.46,100,18.39,100,1657806854775,0.0,0,0,0
DILAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LIND,consumerservices,cs,6.13,122,7.26,100,1657809006335,6.69,1,1657808739030,1564
LRCX,electronictechnology,cs,380.0,150,438.95,129,1657809004766,404.18,100,1657808998109,14785
OTIC,healthtechnology,cs,2.02,100,2.45,100,1657808075294,0.0,0,0,0
TARA,healthtechnology,cs,2.91,100,3.61,100,1657806801947,3.25,100,1657806791849,700
NET,technologyservices,cs,42.0,100,43.96,100,1657809004339,43.96,100,1657809004483,51598
SPCZ,n/a,n/a,23.17,100,27.28,100,1657807228431,0.0,0,0,0
DMTK,healthtechnology,cs,5.99,100,6.58,200,1657809004194,6.595,100,1657808796530,1219
DOC,finance,cs,16.53,200,17.79,100,1657809005721,16.54,2,1657808981535,8309
HESM,energyminerals,cs,24.85,100,29.2,100,1657808990000,27.15,100,1657808988421,771
LOVE,retailtrade,cs,33.25,100,35.91,100,1657809006529,33.065,25,1657808444209,827
ILCV,n/a,n/a,47.29,100,63.78,100,1657806300102,59.29,100,1657806879351,100
VFL,miscellaneous,cef,10.51,100,11.47,400,1657807929821,11.42,100,1657807384602,1893
FIF,miscellaneous,cef,12.51,100,14.75,100,1657808904156,13.51,100,1657807951506,100
CFIV,n/a,n/a,9.84,300,10.65,100,1657808358570,0.0,0,0,0
FLT,commercialservices,cs,186.44,182,202.38,144,1657809001200,202.0,1,1657808958773,5640
FIXD,miscellaneous,et,42.49,100,49.98,100,1657806557632,46.26,100,1657805410398,100
ACAHU,n/a,n/a,9.79,1000,9.85,133,1657808816713,0.0,0,0,0
GOAU,miscellaneous,et,0.0,0,0.0,0,1657805400000,13.15,100,1657808007059,100
PIPR,finance,cs,94.42,100,103.62,200,1657808960918,102.83,100,1657808227728,1619
CROX,consumernon-durables,cs,48.03,100,52.64,100,1657809006683,52.2,100,1657808598561,6937
ZNH,transportation,ad,22.88,100,31.53,100,1657809000275,0.0,0,0,0
LINK,n/a,n/a,7.65,100,9.05,4000,1657807800481,0.0,0,0,0
LIVE,retailtrade,cs,25.48,100,32.15,100,1657807329196,28.02,2,1657808674918,3
HRI,finance,cs,88.18,134,95.88,100,1657809000321,88.04,1,1657808790690,2594
XXII,healthtechnology,cs,1.8,100,1.85,100,1657809000003,1.85,100,1657808859420,5708
CELG^,healthtechnology,rt,0.0,0,0.0,0,1657805400681,0.0,0,0,0
TOI,n/a,n/a,5.02,100,6.35,100,1657808899363,5.51,9,1657808147059,10
MGEE,utilities,cs,75.38,200,75.74,311,1657808983738,75.71,20,1657808893089,264
RWM,miscellaneous,et,26.27,236,26.29,2100,1657809005601,26.325,200,1657808598518,15910
BCI,miscellaneous,et,23.53,100,27.91,100,1657808840260,25.84,10,1657805400800,10
ASCBR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GEO,finance,cs,6.29,100,6.79,100,1657808994766,6.295,64,1657808806009,2558
INDB,finance,cs,77.1,333,83.81,100,1657809002702,77.15,1,1657808864740,1187
VTIQU,n/a,n/a,9.78,1000,9.91,200,1657805411028,0.0,0,0,0
STGW,n/a,n/a,4.97,200,5.0,105,1657808998781,4.98,200,1657809000526,6483
RNA,healthtechnology,cs,16.5,100,19.59,133,1657808981324,18.135,100,1657808959135,220
NOBL,miscellaneous,et,83.8,300,90.55,100,1657809005508,83.97,1,1657806977299,1
JPST,miscellaneous,et,50.05,5311,50.06,35064,1657809005259,50.05,100,1657806652398,1606
FIVN,technologyservices,cs,81.24,100,89.32,226,1657809002109,89.24,1,1657808959758,14462
SCSC,distributionservices,cs,27.35,100,30.3,100,1657808956406,30.2,6,1657808934342,437
IPWR,producermanufacturing,cs,9.79,100,11.88,100,1657806341959,10.77,25,1657806341956,25
RKTA,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RGS,consumerservices,cs,0.9752,100,1.08,300,1657808788479,1.075,1,1657808820863,822
TALKW,n/a,n/a,0.2025,100,0.36,100,1657808120778,0.0,0,0,0
TINV,n/a,n/a,10.27,600,12.36,100,1657805400946,0.0,0,0,0
ISMD,miscellaneous,et,25.88,100,30.61,100,1657806355455,28.11,153,1657808879288,153
BIOL,healthtechnology,cs,3.83,100,4.51,100,1657808890041,0.0,0,0,0
MMAT,n/a,n/a,0.8477,150,1.0,100,1657808186569,0.9202,100,1657808952685,16872
GFGDR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
APEN,healthtechnology,cs,4.56,100,5.45,130,1657808936465,4.96,25,1657808731993,4197
SLQT,finance,cs,1.92,150,1.93,226,1657809000056,1.925,100,1657808983914,3844
ERIC,electronictechnology,ad,6.72,3236,6.73,200,1657809004631,6.73,100,1657809001209,130000
DALS,n/a,n/a,9.62,700,11.64,100,1657805400509,0.0,0,0,0
AOGO,n/a,n/a,9.89,200,11.98,100,1657807200001,0.0,0,0,0
HLAL,miscellaneous,et,31.81,100,37.37,100,1657806308920,0.0,0,0,0
IHYF,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ATMP,miscellaneous,et,14.02,100,17.37,100,1657809005237,0.0,0,0,0
GCBC,finance,cs,44.94,103,55.66,105,1657808995755,49.3,27,1657808553014,51
JWEL,n/a,n/a,2.27,100,2.72,100,1657808884819,2.49,100,1657808826772,850
LD,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ASUR,technologyservices,cs,4.97,100,6.09,100,1657807549345,0.0,0,0,0
PHGE,healthtechnology,cs,0.8493,100,1.04,100,1657806702658,0.0,0,0,0
BY,finance,cs,21.17,133,24.91,100,1657809002411,23.11,36,1657808634031,714
NS-C,distributionservices,ps,19.57,100,24.66,100,1657805654047,0.0,0,0,0
DGX,healthservices,cs,120.26,122,131.14,313,1657809006014,131.035,10,1657808995141,10202
ATIF,finance,cs,1.48,100,2.55,100,1657805402037,0.0,0,0,0
WBIT,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ACES,miscellaneous,et,44.38,153,52.27,100,1657807862122,47.88,53,1657807862127,800
CCJ,non-energyminerals,cs,19.14,100,21.08,100,1657809006475,21.09,2,1657808999013,33189
NBSTW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SMM,miscellaneous,cef,6.44,100,7.02,100,1657808776515,7.0,100,1657808125918,100
CLS,electronictechnology,cs,9.39,100,10.16,100,1657809006558,9.35,100,1657808399768,959
MRND,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
IBN,finance,ad,18.63,1258,18.66,2617,1657809006482,18.635,100,1657808969000,51112
ACAX,n/a,n/a,9.38,100,10.68,100,1657808815464,0.0,0,0,0
EVG,miscellaneous,cef,9.83,100,11.57,100,1657808456729,10.69,100,1657808118264,301
CRU=,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LCI,healthtechnology,cs,0.5238,100,0.6257,100,1657808623520,0.0,0,0,0
SPRC,n/a,n/a,1.58,100,1.89,100,1657807465871,0.0,0,0,0
RYAM,processindustries,cs,2.4,100,2.64,100,1657809000321,2.64,70,1657808243751,1311
EUO,miscellaneous,et,33.45,2000,33.5,2000,1657809003420,0.0,0,0,0
FTEC,miscellaneous,et,96.14,500,96.22,500,1657809006498,96.18,100,1657808748072,2688
AIRC,n/a,n/a,37.79,100,44.47,106,1657809003698,41.2,18,1657808966707,5615
BAMH,finance,ps,17.87,200,21.91,100,1657805546191,0.0,0,0,0
HOWL,n/a,n/a,4.37,100,5.34,150,1657809002182,5.37,200,1657805645029,200
OTTR,utilities,cs,65.5,100,70.74,100,1657808997001,65.22,4,1657808581887,2263
ACDI+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LRFC,n/a,n/a,15.85,100,19.29,100,1657808898046,17.24,19,1657808840636,119
DHR-B,healthtechnology,ps,1174.51,100,1396.18,100,1657808831085,0.0,0,0,0
IVLC,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TNDM,healthtechnology,cs,48.53,104,57.05,164,1657808998680,52.59,5,1657808937770,4199
FLMI,miscellaneous,et,0.0,0,0.0,0,1657805400000,23.9,100,1657806196330,100
AMTX,processindustries,cs,4.95,200,5.34,100,1657808960899,4.95,5,1657808861146,926
RONI=,n/a,n/a,9.81,1000,10.91,1000,1657808606913,0.0,0,0,0
VHT,miscellaneous,et,213.56,100,250.95,100,1657808980905,232.04,5,1657808920555,621
TOK,miscellaneous,et,71.13,100,84.02,100,1657806339283,0.0,0,0,0
GRABW,n/a,n/a,0.368,100,0.504,100,1657806663979,0.0,0,0,0
USCTW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ESGG,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
HAACW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CLDT,finance,cs,10.11,133,11.95,100,1657808978560,10.99,100,1657808524445,903
ASTC,electronictechnology,cs,0.4068,100,0.5388,100,1657806312725,0.0,0,0,0
VTNR,industrialservices,cs,8.66,100,9.55,500,1657809001887,9.54,38,1657808979832,10540
NTWK,technologyservices,cs,2.91,100,3.65,100,1657807330205,0.0,0,0,0
WBND,miscellaneous,et,19.19,100,20.99,500,1657808822930,20.9,100,1657805403637,100
NATI,technologyservices,cs,28.49,103,30.89,122,1657809003444,30.76,98,1657808982452,9784
IGT,consumerservices,cs,16.61,100,17.87,169,1657809005185,16.62,100,1657808993131,9676
KMED,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GTO,miscellaneous,et,38.48,100,52.01,100,1657806300094,48.09,100,1657808142809,500
NE,n/a,n/a,24.31,110,26.23,118,1657808941707,24.31,98,1657808894922,7206
COMSW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
IBTG,miscellaneous,et,23.41,100,23.43,19600,1657808827522,0.0,0,0,0
IIM,miscellaneous,cef,13.21,202,14.35,100,1657808855583,13.25,100,1657808448772,1005
DWAC,n/a,n/a,28.1,100,30.6,100,1657808997651,28.09,100,1657808910009,2283
CLMT,processindustries,cs,8.82,100,10.57,100,1657808909571,9.68,200,1657808360280,10314
ODV,n/a,n/a,3.76,100,4.48,100,1657808976717,4.105,100,1657808942494,200
CRWD,technologyservices,cs,168.34,200,183.53,100,1657809004479,168.49,5,1657809003444,24148
CARV,finance,cs,5.23,100,6.22,100,1657808713046,5.7,25,1657806185188,150
VCXB,n/a,n/a,9.96,300,0.0,0,1657805451505,0.0,0,0,0
ASCAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GOGO,communications,cs,14.72,100,15.95,100,1657809003438,14.73,100,1657808699092,649
NEPT,healthtechnology,cs,1.3,100,1.56,100,1657808582974,1.41,200,1657807787660,600
PSAGU,n/a,n/a,9.79,1000,10.5,1000,1657805406912,0.0,0,0,0
NDJI,n/a,n/a,0.0,0,0.0,0,1657805400000,21.11,100,1657807907733,100
GROV,n/a,n/a,4.95,100,5.41,270,1657808993528,5.41,100,1657808891907,415
LILMW,n/a,n/a,0.208,100,0.3672,100,1657806826646,0.28,100,1657806784838,300
BCDA,healthtechnology,cs,1.41,100,1.73,100,1657808250923,0.0,0,0,0
GTACW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LDUR,miscellaneous,et,0.0,0,0.0,0,1657807193729,95.68,100,1657805834065,1600
JULZ,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PPHP,n/a,n/a,10.06,200,0.0,0,1657805400000,0.0,0,0,0
BIS,miscellaneous,et,22.89,100,27.23,100,1657807272378,24.86,177,1657805704414,400
CHSCP,processindustries,ps,26.51,100,35.04,100,1657806491141,0.0,0,0,0
NRGV,n/a,n/a,6.82,200,7.5,100,1657808927623,6.85,100,1657808927622,1424
AHL-D,finance,ps,20.9,100,23.45,100,1657806700330,23.45,46,1657805696740,46
MLVF,finance,cs,12.54,100,16.0,200,1657808927353,0.0,0,0,0
OGS,utilities,cs,79.01,103,85.76,116,1657808995723,79.18,1,1657808961371,494
PRE-J,n/a,n/a,19.83,100,23.37,100,1657808820389,0.0,0,0,0
SKT,finance,cs,13.3,100,14.46,200,1657808967410,14.46,258,1657808967410,2832
TSI,miscellaneous,cef,3.82,100,4.84,300,1657807826988,0.0,0,0,0
VTIQW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FNB-E,finance,ps,18.8,100,31.83,100,1657805400737,0.0,0,0,0
TGR+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NVVEW,n/a,n/a,0.0,0,0.0,0,1657805401004,0.0,0,0,0
DC,n/a,n/a,3.11,132,3.68,100,1657808796234,3.39,100,1657808275888,253
QLD,miscellaneous,et,38.17,100,43.0,100,1657808986702,41.28,100,1657807723851,2000
TMKR,n/a,n/a,9.93,100,10.73,100,1657808825739,0.0,0,0,0
IX,finance,ad,74.96,100,81.52,200,1657808784538,81.79,1,1657805460517,1
CFB,finance,cs,11.73,100,13.83,100,1657808999622,12.76,10,1657807924924,413
PRLB,producermanufacturing,cs,41.45,148,48.72,100,1657809001154,45.39,84,1657808958422,838
RCS,miscellaneous,cef,4.67,100,5.58,100,1657808228341,5.17,72,1657807187618,172
KULR,n/a,n/a,1.29,100,1.55,100,1657808971622,1.46,63,1657805718623,532
DUET,n/a,n/a,9.51,100,0.0,0,1657806212523,0.0,0,0,0
PMCB,n/a,n/a,2.21,100,2.43,100,1657808565453,2.41,100,1657807424608,500
WSO,producermanufacturing,cs,226.85,166,268.56,100,1657809003514,248.42,1,1657808840012,1643
ERC,miscellaneous,cef,8.62,100,10.13,100,1657808844144,9.39,100,1657808844144,300
INAQ,finance,cs,9.81,100,11.83,100,1657805400994,0.0,0,0,0
BGSF,commercialservices,cs,9.59,100,13.06,100,1657806319419,0.0,0,0,0
OHAAU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AIBBR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EDF,miscellaneous,cef,3.85,100,4.57,100,1657808788343,0.0,0,0,0
IWN,miscellaneous,et,123.51,100,145.08,100,1657809005597,133.79,100,1657807921725,526
EZFL,n/a,n/a,0.504,100,0.7048,100,1657807312457,0.0,0,0,0
FRA,miscellaneous,cef,11.79,200,12.81,100,1657808821838,11.8,100,1657808793864,303
BDX,healthtechnology,cs,214.5,113,252.38,100,1657808983073,232.7,15,1657808981194,6317
ROKU,consumerdurables,cs,75.44,102,89.0,100,1657809006665,82.16,75,1657809004635,66547
NFJ,miscellaneous,cef,11.65,105,12.6,100,1657808635851,0.0,0,0,0
IVAC,electronictechnology,cs,3.78,100,5.16,100,1657806642485,0.0,0,0,0
KURA,healthtechnology,cs,18.62,100,20.13,133,1657809002851,18.61,100,1657808818908,2347
PPG,processindustries,cs,103.54,101,123.09,100,1657809000547,113.25,50,1657809004450,10221
BCSAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GATE,n/a,n/a,9.87,300,9.92,300,1657805427866,0.0,0,0,0
AAIC,finance,cs,2.86,100,3.41,100,1657807644111,0.0,0,0,0
IDBA,n/a,n/a,6.81,100,9.15,100,1657808475048,0.0,0,0,0
CIB,finance,ad,26.64,100,28.96,178,1657809001887,26.7,25,1657808832490,4071
CPER,miscellaneous,et,19.25,100,20.94,100,1657808979320,19.38,100,1657808411888,105
PHUN,technologyservices,cs,1.24,105,1.25,500,1657808993077,1.25,800,1657808783515,6612
SMHB,miscellaneous,et,6.8,100,8.15,100,1657808983025,7.46,1,1657807501199,102
CGEM,n/a,n/a,12.23,112,14.66,100,1657809000011,13.54,3,1657808856620,337
CWK,finance,cs,13.45,100,15.82,100,1657809006257,14.69,9,1657808966019,2337
BRQS,technologyservices,cs,1.76,100,1.91,100,1657809000064,1.73,600,1657806812867,3200
BRAG,n/a,n/a,4.14,100,4.96,100,1657807782837,0.0,0,0,0
INDF,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
JGGC,n/a,n/a,9.84,600,11.9,100,1657805400849,0.0,0,0,0
ALC,healthtechnology,cs,63.85,100,69.22,166,1657809006524,69.13,100,1657808828902,2543
IPVF+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
OVF,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NLITW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
STOR,finance,cs,26.06,500,26.08,100,1657809003706,26.07,100,1657809000061,11287
EVER,technologyservices,cs,9.86,100,10.79,100,1657809006295,10.775,100,1657809004428,5327
RMGCW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
IONM,n/a,n/a,1.43,100,1.87,100,1657807507641,0.0,0,0,0
WIZ,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
OEG,producermanufacturing,cs,0.4922,100,0.5376,200,1657808994635,0.542,300,1657808198783,7000
IPKW,miscellaneous,et,28.08,100,33.1,100,1657806364620,0.0,0,0,0
ATCO-D,finance,ps,23.2,100,27.35,100,1657807991735,0.0,0,0,0
BGRYW,n/a,n/a,0.152,100,0.3648,100,1657805400607,0.0,0,0,0
TARS,healthtechnology,cs,13.67,100,16.45,100,1657808897542,15.05,100,1657808724979,666
ACLS,electronictechnology,cs,48.09,133,57.32,141,1657809006638,52.82,11,1657808969984,1331
OFS,finance,cs,9.94,100,10.16,203,1657808963500,10.08,95,1657808362310,195
IXSE,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ITRI,electronictechnology,cs,44.23,120,47.89,121,1657809005429,44.32,3,1657808988090,2356
HTGM,healthtechnology,cs,1.67,100,1.69,600,1657808987303,1.67,47,1657808987297,3813
AAIC-C,finance,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NPAB,n/a,n/a,9.88,700,9.98,400,1657805400965,0.0,0,0,0
BRKY,n/a,n/a,0.0,0,0.0,0,1657808770379,0.0,0,0,0
PDOT=,n/a,n/a,9.83,200,9.87,200,1657808331372,0.0,0,0,0
DAOOW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ZIEXT,n/a,n/a,0.0,0,0.0,0,1657805400000,1.0,2000,1657805400000,2000
IMKTA,retailtrade,cs,80.86,100,88.12,200,1657808964218,87.9,1,1657808993501,664
SUP,producermanufacturing,cs,3.57,100,4.32,100,1657808907937,0.0,0,0,0
TRKAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ARAV,healthtechnology,cs,0.8282,100,1.02,100,1657808841108,0.0,0,0,0
TKNO,n/a,n/a,7.19,100,9.0,100,1657809004365,7.95,100,1657806942768,200
FLRT,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
KIE,miscellaneous,et,36.42,100,39.5,100,1657809006571,36.405,100,1657808878823,5391
IBET,n/a,n/a,7.5,100,8.91,100,1657806338678,0.0,0,0,0
KBUY,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
VNDA,healthtechnology,cs,11.31,200,11.34,109,1657809000773,11.33,100,1657808859521,1627
MOS,processindustries,cs,40.4,100,43.89,100,1657809006518,43.875,100,1657809005987,30486
LIAN,n/a,n/a,2.11,100,2.58,100,1657808896079,0.0,0,0,0
LOPP,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LASR,electronictechnology,cs,9.07,101,10.78,100,1657808943004,9.915,5,1657808735406,711
CINT,n/a,n/a,9.88,105,10.69,103,1657808986594,9.9,3,1657808986594,477
MPRAU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
JJG,miscellaneous,et,65.42,100,78.28,100,1657808515709,0.0,0,0,0
TWNI=,n/a,n/a,9.84,1000,0.0,0,1657806213099,0.0,0,0,0
MSM,distributionservices,cs,72.32,109,78.27,100,1657808994433,72.33,1,1657808993930,720
SUSA,miscellaneous,et,73.08,100,85.84,100,1657808753183,79.37,1,1657808748994,603
BKMC,miscellaneous,et,67.95,100,79.8,100,1657806300290,0.0,0,0,0
COPX,miscellaneous,et,24.03,100,28.15,100,1657808879376,26.23,100,1657808917140,2933
IVA,healthtechnology,ad,4.19,100,5.82,100,1657806517560,0.0,0,0,0
ADILW,healthtechnology,wt,0.0,0,0.0,0,1657805400000,0.247,100,1657806213073,200
DFHY,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CCCC,healthtechnology,cs,9.49,100,9.53,169,1657809006523,9.555,10,1657808858771,2556
AFT,miscellaneous,cef,11.74,100,13.83,100,1657808714120,0.0,0,0,0
WHLR,finance,cs,2.21,100,2.64,100,1657808519633,0.0,0,0,0
OTECU,n/a,n/a,0.0,0,0.0,0,1657805400514,0.0,0,0,0
THFF,finance,cs,43.3,133,46.72,109,1657808960898,43.26,20,1657808575988,381
BFLY+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GDYN,finance,cs,16.04,108,17.43,100,1657808887469,16.1,100,1657808662752,709
ZEST,n/a,n/a,1.84,100,2.54,100,1657807800233,2.335,10,1657806616452,10
STRN,n/a,n/a,1.54,100,1.55,250,1657808973449,1.54,10,1657808599227,71940
PKOH,producermanufacturing,cs,12.98,100,16.67,100,1657809003153,14.15,30,1657807013365,30
GH,healthservices,cs,42.27,101,46.05,200,1657809005528,46.06,15,1657808978110,18961
PRIF-F,miscellaneous,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NBRV,healthtechnology,cs,0.1877,100,0.21,300,1657806813975,0.0,0,0,0
STRL,industrialservices,cs,19.21,142,21.0,303,1657808898119,20.82,32,1657807846047,339
CCOR,miscellaneous,et,23.96,100,32.34,100,1657807190482,0.0,0,0,0
AOM,miscellaneous,et,30.59,100,41.4,100,1657806300088,0.0,0,0,0
MPACR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
USCI,miscellaneous,et,46.14,100,54.81,100,1657808770367,50.35,63,1657807941576,878
MIMO+C,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CLRMU,n/a,n/a,9.83,1000,11.83,1000,1657808818308,0.0,0,0,0
FTVIW,n/a,n/a,0.1,100,0.3279,100,1657808013735,0.0,0,0,0
JEPQ,n/a,n/a,36.64,100,49.19,100,1657806300104,45.49,2,1657807416931,302
RWODW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FICVU,n/a,n/a,7.79,100,11.7,100,1657805403858,0.0,0,0,0
GEHI,n/a,n/a,0.6049,100,0.876,100,1657807195029,0.0,0,0,0
PED,industrialservices,cs,0.9752,100,1.16,100,1657808990000,1.085,50,1657807175768,50
PEB-G,n/a,n/a,18.87,100,22.68,100,1657806909687,0.0,0,0,0
FRON,n/a,n/a,9.75,201,9.81,100,1657807136669,0.0,0,0,0
SB,transportation,cs,3.14,200,3.19,100,1657808990018,3.145,25,1657808839449,1756
FLBR,miscellaneous,et,15.52,1000,15.57,1000,1657809001312,15.63,700,1657805418683,700
PSTG,electronictechnology,cs,23.07,100,27.34,101,1657809005991,25.15,1,1657808985483,10218
EEMX,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SUPL,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AXR,finance,cs,10.17,100,12.42,100,1657809000249,0.0,0,0,0
CDW,technologyservices,cs,143.4,121,156.33,109,1657809006768,156.23,8,1657808924208,5320
FRC-L,n/a,n/a,16.45,100,19.51,100,1657806582212,0.0,0,0,0
QARP,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
JXI,miscellaneous,et,53.82,100,63.32,100,1657806332058,58.5,100,1657806310923,200
BBSC,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SLVR,n/a,n/a,9.63,1300,11.62,100,1657805436769,0.0,0,0,0
IE,n/a,n/a,7.27,100,9.72,100,1657806730482,7.71,100,1657805983641,764
USMC,miscellaneous,et,28.8,100,38.9,100,1657806300099,0.0,0,0,0
AGRO,processindustries,cs,6.47,102,7.62,100,1657809000891,7.005,100,1657809006416,2590
SCOAU,n/a,n/a,9.88,1000,9.94,233,1657808824917,0.0,0,0,0
KAMN,electronictechnology,cs,28.35,137,30.95,100,1657808999025,28.43,2,1657808997922,540
AHRN,n/a,n/a,7.89,100,9.95,500,1657805402439,9.93,400,1657805762057,400
FRC-H,finance,ps,19.87,100,24.24,100,1657806421866,0.0,0,0,0
MIMO+,n/a,n/a,0.0879,100,0.136,100,1657806958233,0.0,0,0,0
QTR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CB,finance,cs,170.3,123,200.14,150,1657808998571,184.46,90,1657808990565,18241
EURN,transportation,cs,11.73,100,11.74,100,1657809003408,11.725,100,1657808786679,13140
VXRT,healthtechnology,cs,4.34,100,4.35,500,1657809006304,4.345,100,1657808980678,6293
CFG,finance,cs,34.84,100,34.87,100,1657809006570,34.86,10,1657809006750,43323
TWO-B,finance,ps,16.79,100,25.62,100,1657805401880,0.0,0,0,0
HWC,finance,cs,38.56,100,45.42,100,1657809003987,42.23,100,1657808972551,1696
SYTA,non-energyminerals,cs,0.9903,100,1.02,200,1657808545329,0.0,0,0,0
FSMD,miscellaneous,et,27.03,100,31.81,100,1657806783255,0.0,0,0,0
RMBI,finance,cs,12.42,100,15.05,100,1657807847827,0.0,0,0,0
VKQ,miscellaneous,cef,9.41,100,11.05,100,1657807335443,0.0,0,0,0
CASI,healthtechnology,cs,2.46,100,2.91,100,1657807001014,0.0,0,0,0
NNDM,producermanufacturing,ad,3.36,2300,3.37,200,1657809003545,3.365,100,1657808909290,26920
ETN,producermanufacturing,cs,112.83,149,132.6,100,1657809006601,122.73,6,1657808996170,12334
ELC,utilities,ps,19.17,100,25.99,100,1657806483070,0.0,0,0,0
AACIU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ORLA,n/a,n/a,2.43,100,2.45,100,1657809003401,2.43,15,1657808728856,15
MIDE,n/a,n/a,20.55,100,22.33,1000,1657809003361,0.0,0,0,0
